,CVE_ENT,CVE_MUN,NOM_MUN,IDMUN,Y,IDH,IRS,c_i,Pob2010,Mun_cov
2124,30,90,Jamapa,30_90,NA,0.659,-0.34896,8397.080314,10376,Jamapa
2125,30,62,Chocam√°n,30_62,NA,0.622,0.72397,15053.40121,18601,Chocam·n
2126,30,99,Maltrata,30_99,NA,0.616,0.41808,13675.19884,16898,Maltrata
2127,30,28,Boca del R√≠o,30_28,1,0.804,-1.49234,111727.4589,138058,Boca del RÌo
2128,30,194,Villa Aldama,30_194,NA,0.576,0.12802,8781.487903,10851,Villa Aldama
2129,30,34,Cerro Azul,30_34,NA,0.751,-1.14328,20880.21098,25801,Cerro Azul
2130,30,132,Las Vigas de Ram√≠rez,30_132,NA,0.619,0.03509,14533.03472,17958,Las Vigas de RamÌrez
2131,30,185,Tlilapan,30_185,NA,0.662,0.33323,3948.472904,4879,Tlilapan
2132,30,96,Landero y Coss,30_96,NA,0.581,0.20856,1251.145544,1546,Landero y Coss
2133,30,139,Saltabarranca,30_139,NA,0.612,-0.37497,4781.221135,5908,Saltabarranca
2134,30,135,Rafael Delgado,30_135,NA,0.653,0.58421,16383.85611,20245,Rafael Delgado
2135,30,9,Alto Lucero de Guti√©rrez Barrios,30_9,NA,0.632,-0.24015,22673.57355,28017,Alto Lucero de GutiÈrrez Barrios
2136,30,86,Jalacingo,30_86,NA,0.548,0.78423,32975.69695,40747,Jalacingo
2137,30,39,Coatzacoalcos,30_39,3,0.787,-1.29796,247040.549,305260,Coatzacoalcos
2138,30,207,Tres Valles,30_207,NA,0.676,-0.18262,36494.44263,45095,Tres Valles
2139,30,52,Cuichapa,30_52,NA,0.64,-0.09091,9424.055537,11645,Cuichapa
2140,30,167,Tepetzintla,30_167,1,0.643,0.48914,11288.63467,13949,Tepetzintla
2141,30,131,Poza Rica de Hidalgo,30_131,1,0.819,-1.28557,156442.559,193311,Poza Rica de Hidalgo
2142,30,76,Ilamatl√°n,30_76,NA,0.494,2.02188,10985.96427,13575,Ilamatl·n
2143,30,104,Mecayapan,30_104,NA,0.55,1.15047,14027.23526,17333,Mecayapan
2144,30,3,Acayucan,30_3,NA,0.67,-0.26158,67831.34933,83817,Acayucan
2145,30,126,Paso de Ovejas,30_126,NA,0.695,-0.65654,26363.07713,32576,Paso de Ovejas
2146,30,80,Ixhuatl√°n del Caf√©,30_80,NA,0.606,0.85957,17324.23846,21407,Ixhuatl·n del CafÈ
2147,30,41,Coetzala,30_41,NA,0.6,0.61309,1735.094467,2144,Coetzala
2148,30,164,Teocelo,30_164,NA,0.691,-0.37014,13213.10045,16327,Teocelo
2149,30,21,Atoyac,30_21,NA,0.684,-0.32821,18602.09022,22986,Atoyac
2150,30,179,Tlacotepec de Mej√≠a,30_179,NA,0.63,-0.0115,3208.791774,3965,Tlacotepec de MejÌa
2151,30,67,Filomeno Mata,30_67,NA,0.511,1.30555,13286.74485,16418,Filomeno Mata
2152,30,177,Tlacolulan,30_177,NA,0.559,0.29744,8334.76582,10299,Tlacolulan
2153,30,205,El Higo,30_205,NA,0.713,-0.65701,15479.89131,19128,El Higo
2154,30,50,Coxquihui,30_50,NA,0.592,1.17885,12537.35237,15492,Coxquihui
2155,30,84,Ixmatlahuacan,30_84,NA,0.65,-0.01877,4634.741611,5727,Ixmatlahuacan
2156,30,204,Agua Dulce,30_204,NA,0.742,-0.85641,37234.93304,46010,Agua Dulce
2157,30,166,Tepetl√°n,30_166,NA,0.569,0.15954,7286.749339,9004,Tepetl·n
2158,30,92,Xico,30_92,NA,0.648,-0.01471,28476.91423,35188,Xico
2159,30,75,Ignacio de la Llave,30_75,NA,0.61,0.23259,13855.66809,17121,Ignacio de la Llave
2160,30,176,Tlacojalpan,30_176,NA,0.668,-0.13817,3748.580957,4632,Tlacojalpan
2161,30,85,Ixtaczoquitl√°n,30_85,NA,0.736,-0.59059,52914.7163,65385,Ixtaczoquitl·n
2162,30,16,La Antigua,30_16,NA,0.734,-1.03333,20636.61796,25500,La Antigua
2163,30,68,Fort√≠n,30_68,NA,0.772,-0.97606,48363.33044,59761,FortÌn
2164,30,20,Atlahuilco,30_20,NA,0.494,1.82065,7950.358231,9824,Atlahuilco
2165,30,193,Veracruz,30_193,4,0.797,-1.39331,446848.3305,552156,Veracruz
2166,30,151,Tamiahua,30_151,2,0.62,0.22379,19089.27626,23588,Tamiahua
2167,31,57,Panab√°,31_57,NA,0.625,-0.2407,7457.901353,7461,Panab·
2168,31,22,Chikindzonot,31_22,NA,0.598,0.59542,4160.271469,4162,Chikindzonot
2169,31,60,Quintana Roo,31_60,NA,0.61,-0.0724,941.6087755,942,Quintana Roo
2170,31,44,Kinchil,31_44,NA,0.636,0.07352,6568.270981,6571,Kinchil
2171,31,71,Sudzal,31_71,NA,0.627,-0.03068,1688.298537,1689,Sudzal
2172,31,52,Motul,31_52,NA,0.697,-0.42486,33963.88851,33978,Motul
2173,31,89,Ticul,31_89,1,0.726,-0.70509,37669.34895,37685,Ticul
2174,31,36,Hom√∫n,31_36,NA,0.641,0.14869,7253.986077,7257,Hom˙n
2175,31,28,Dzilam de Bravo,31_28,NA,0.695,-0.97164,2461.977085,2463,Dzilam de Bravo
2176,31,18,Chapab,31_18,NA,0.638,-0.166,3033.739526,3035,Chapab
2177,31,73,Tahdzi√∫,31_73,NA,0.494,1.13569,4445.153105,4447,Tahdzi˙
2178,31,21,Chichimil√°,31_21,1,0.593,0.6286,7948.697434,7952,Chichimil·
2179,31,100,Uc√∫,31_100,NA,0.678,-0.61266,3467.559281,3469,Uc˙
2180,31,77,Tekal de Venegas,31_77,NA,0.636,0.07551,2604.917695,2606,Tekal de Venegas
2181,31,3,Akil,31_3,3,0.626,-0.08625,10357.69653,10362,Akil
2182,31,63,Samahil,31_63,NA,0.665,-0.21338,5005.920115,5008,Samahil
2183,31,15,Cuzam√°,31_15,NA,0.647,0.26756,4963.937558,4966,Cuzam·
2184,31,86,Tepak√°n,31_86,NA,0.632,0.02522,2225.075514,2226,Tepak·n
2185,31,45,Kopom√°,31_45,NA,0.694,-0.2358,2447.982899,2449,Kopom·
2186,31,9,Cansahcab,31_9,NA,0.698,-0.44771,4694.049692,4696,Cansahcab
2187,31,79,Tekax,31_79,3,0.667,-0.20812,40530.16032,40547,Tekax
2188,31,58,Peto,31_58,NA,0.658,-0.05463,24148.96646,24159,Peto
2189,31,14,Cuncunul,31_14,NA,0.626,-0.11628,1594.337576,1595,Cuncunul
2190,31,81,Tekom,31_81,NA,0.612,0.06495,3098.712531,3100,Tekom
2191,31,29,Dzilam Gonz√°lez,31_29,NA,0.684,-0.56726,5902.547579,5905,Dzilam Gonz·lez
2192,31,40,Izamal,31_40,NA,0.678,-0.45944,25969.21018,25980,Izamal
2193,31,49,Mayap√°n,31_49,NA,0.569,1.14981,3267.642343,3269,Mayap·n
2194,31,104,Yaxcab√°,31_104,NA,0.576,0.88293,14795.85254,14802,Yaxcab·
2195,31,74,Tahmek,31_74,NA,0.657,-0.31128,3607.501137,3609,Tahmek
2196,31,101,Um√°n,31_101,NA,0.713,-0.89518,50971.82197,50993,Um·n
2197,31,7,Cacalch√©n,31_7,NA,0.689,-0.53833,6808.171306,6811,CacalchÈn
2198,31,8,Calotmul,31_8,NA,0.616,-0.11865,4093.299295,4095,Calotmul
2199,31,24,Chumayel,31_24,NA,0.604,-0.1342,3146.692596,3148,Chumayel
2200,31,105,Yaxkukul,31_105,NA,0.716,-0.71186,2866.808884,2868,Yaxkukul
2201,31,65,San Felipe,31_65,NA,0.7,-1.12261,1838.23624,1839,San Felipe
2202,31,99,Uayma,31_99,NA,0.601,0.3861,3780.429288,3782,Uayma
2203,31,19,Chemax,31_19,NA,0.522,1.27845,33476.09118,33490,Chemax
2204,31,76,Tecoh,31_76,NA,0.653,0.23533,16193.27194,16200,Tecoh
2205,31,85,Temoz√≥n,31_85,NA,0.618,0.23908,14794.85296,14801,TemozÛn
2206,31,91,Tinum,31_91,NA,0.637,0.03805,11416.25671,11421,Tinum
2207,31,32,Espita,31_32,NA,0.609,0.56932,15564.53317,15571,Espita
2208,31,42,Kantunil,31_42,NA,0.623,-0.03202,5499.71495,5502,Kantunil
2209,31,2,Acanceh,31_2,1,0.682,-0.47613,15330.63035,15337,Acanceh
2210,31,94,Tixmehuac,31_94,NA,0.562,0.45225,4744.028926,4746,Tixmehuac
2211,31,87,Tetiz,31_87,NA,0.604,0.30521,4723.037648,4725,Tetiz
2212,31,54,Muxupip,31_54,NA,0.676,-0.54214,2753.855814,2755,Muxupip
2213,31,17,Chankom,31_17,NA,0.568,0.65634,4462.146045,4464,Chankom
2214,31,93,Tixkokob,31_93,NA,0.728,-0.75198,17168.86659,17176,Tixkokob
2215,31,34,Hocab√°,31_34,3,0.644,0.0376,6058.48279,6061,Hocab·
2216,31,43,Kaua,31_43,NA,0.559,0.58976,2759.853322,2761,Kaua
2217,31,92,Tixcacalcupul,31_92,NA,0.579,0.92744,6662.231942,6665,Tixcacalcupul
2218,31,48,Maxcan√∫,31_48,NA,0.662,0.06743,21694.98606,21704,Maxcan˙
2219,31,12,Cenotillo,31_12,NA,0.624,-0.24453,3699.462928,3701,Cenotillo
2220,31,67,Sey√©,31_67,4,0.631,0.07373,9272.14756,9276,SeyÈ
2221,31,75,Teabo,31_75,NA,0.61,0.72026,6202.422985,6205,Teabo
2222,31,69,Sotuta,31_69,NA,0.599,0.19508,8445.491024,8449,Sotuta
2223,31,41,Kanas√≠n,31_41,2,0.731,-1.03008,78676.31116,78709,KanasÌn
2224,31,39,Ixil,31_39,NA,0.625,-0.7604,3801.420566,3803,Ixil
2225,31,6,Buctzotz,31_6,NA,0.617,-0.22512,8633.412945,8637,Buctzotz
2226,31,16,Chacsink√≠n,31_16,NA,0.587,0.4696,2816.829649,2818,ChacsinkÌn
2227,31,30,Dzit√°s,31_30,NA,0.621,0.33522,3538.529793,3540,Dzit·s
2228,31,51,Mococh√°,31_51,3,0.701,-0.92878,3069.724575,3071,Mococh·
2229,31,72,Suma,31_72,NA,0.683,-0.68555,1875.220874,1876,Suma
2230,31,82,Telchac Pueblo,31_82,NA,0.733,-0.63984,3555.522733,3557,Telchac Pueblo
2231,31,5,Bokob√°,31_5,NA,0.672,-0.39746,2052.147363,2053,Bokob·
2232,31,35,Hoct√∫n,31_35,NA,0.638,-0.04071,5694.633964,5697,Hoct˙n
2233,31,4,Baca,31_4,2,0.718,-0.61854,5698.632303,5701,Baca
2234,31,70,Sucil√°,31_70,NA,0.637,-0.43397,3928.367822,3930,Sucil·
2235,31,56,Oxkutzcab,31_56,2,0.634,-0.10098,29312.82096,29325,Oxkutzcab
2236,31,98,Tzucacab,31_98,NA,0.63,-0.03979,14005.18106,14011,Tzucacab
2237,31,64,Sanahcat,31_64,2,0.666,-0.40947,1618.327609,1619,Sanahcat
2238,31,83,Telchac Puerto,31_83,NA,0.648,-0.87006,1725.28317,1726,Telchac Puerto
2239,31,84,Temax,31_84,NA,0.641,-0.0457,6814.168814,6817,Temax
2240,31,55,Opich√©n,31_55,NA,0.638,-0.02758,6282.38976,6285,OpichÈn
2241,31,26,Dzemul,31_26,NA,0.704,-0.64092,3487.550974,3489,Dzemul
2242,31,80,Tekit,31_80,NA,0.613,0.1911,9879.89505,9884,Tekit
2243,31,20,Chicxulub Pueblo,31_20,NA,0.702,-0.67207,4111.291819,4113,Chicxulub Pueblo
2244,31,46,Mama,31_46,NA,0.619,-0.09026,2886.800577,2888,Mama
2245,31,53,Muna,31_53,NA,0.674,-0.56431,12330.8767,12336,Muna
2246,31,66,Santa Elena,31_66,NA,0.626,-0.0352,3831.408107,3833,Santa Elena
2247,31,23,Chochol√°,31_23,NA,0.684,-0.52446,4528.118634,4530,Chochol·
2248,31,78,Tekant√≥,31_78,NA,0.658,-0.35813,3681.470404,3683,TekantÛ
2249,31,37,Huh√≠,31_37,NA,0.612,0.44678,4838.989472,4841,HuhÌ
2250,31,27,Dzidzant√∫n,31_27,NA,0.743,-0.8269,8129.622263,8133,Dzidzant˙n
2251,31,95,Tixp√©hual,31_95,3,0.7,-0.62433,5385.762296,5388,TixpÈhual
2252,31,33,Halach√≥,31_33,1,0.671,0.22952,19064.07916,19072,HalachÛ
2253,31,25,Dz√°n,31_25,NA,0.663,-0.47197,4938.947941,4941,Dz·n
2254,31,38,Hunucm√°,31_38,NA,0.682,-0.17714,30718.23703,30731,Hunucm·
2255,31,13,Conkal,31_13,4,0.723,-1.02768,9139.202797,9143,Conkal
2256,31,90,Timucuy,31_90,NA,0.62,0.25936,6830.162169,6833,Timucuy
2257,31,62,Sacalum,31_62,NA,0.662,-0.11539,4587.094131,4589,Sacalum
2258,31,10,Cantamayec,31_10,NA,0.546,0.68116,2406.000343,2407,Cantamayec
2259,31,1,Abal√°,31_1,NA,0.617,0.19571,6353.360273,6356,Abal·
2260,31,47,Man√≠,31_47,NA,0.605,-0.0963,5247.819609,5250,ManÌ
2261,31,68,Sinanch√©,31_68,NA,0.665,-0.66039,3124.701733,3126,SinanchÈ
2262,31,61,R√≠o Lagartos,31_61,NA,0.69,-0.86721,3436.572155,3438,RÌo Lagartos
2263,31,96,Tizim√≠n,31_96,6,0.651,-0.0063,73107.62487,73138,TizimÌn
2264,31,50,M√©rida,31_50,26,0.807,-1.50491,830386.9865,830732,MÈrida
2265,31,102,Valladolid,31_102,4,0.695,-0.24859,74186.17675,74217,Valladolid
2266,31,88,Teya,31_88,NA,0.553,-0.23335,1976.178927,1977,Teya
2267,31,106,Yoba√≠n,31_106,NA,0.677,-0.59638,2136.112477,2137,YobaÌn
2268,31,103,Xocchel,31_103,NA,0.613,0.17919,3234.656048,3236,Xocchel
2269,31,31,Dzoncauich,31_31,NA,0.601,0.34226,2770.848754,2772,Dzoncauich
2270,31,97,Tunk√°s,31_97,NA,0.64,0.17413,3462.561357,3464,Tunk·s
2271,31,59,Progreso,31_59,4,0.738,-1.29518,53935.59056,53958,Progreso
2272,31,11,Celest√∫n,31_11,NA,0.642,-0.14189,6828.163,6831,Celest˙n
2273,32,8,Cuauht√©moc,32_8,NA,0.641,-0.72358,9436.037022,11915,CuauhtÈmoc
2274,32,27,Melchor Ocampo,32_27,NA,0.621,-0.24815,2108.160349,2662,Melchor Ocampo
2275,32,23,Juchipila,32_23,NA,0.727,-1.2,9728.26511,12284,Juchipila
2276,32,30,Momax,32_30,NA,0.672,-1.00195,2002.831526,2529,Momax
2277,32,29,Miguel Auza,32_29,NA,0.641,-0.66247,17657.22882,22296,Miguel Auza
2278,32,2,Apulco,32_2,NA,0.65,-0.57857,3963.689912,5005,Apulco
2279,32,7,Concepci√≥n del Oro,32_7,1,0.709,-1.1769,10139.2851,12803,ConcepciÛn del Oro
2280,32,56,Zacatecas,32_56,3,0.83,-1.60818,109427.9355,138176,Zacatecas
2281,32,22,Juan Aldama,32_22,NA,0.687,-1.0306,16268.94742,20543,Juan Aldama
2282,32,54,Villa Hidalgo,32_54,NA,0.644,-0.51693,14643.08221,18490,Villa Hidalgo
2283,32,43,Susticac√°n,32_43,NA,0.642,-0.59286,1077.046609,1360,Susticac·n
2284,32,35,Noria de √Ångeles,32_35,1,0.651,-0.62466,12359.90179,15607,Noria de ¡ngeles
2285,32,37,P√°nuco,32_37,3,0.651,-0.49828,13364.08936,16875,P·nuco
2286,32,45,Tepechitl√°n,32_45,NA,0.666,-0.71279,6505.836688,8215,Tepechitl·n
2287,32,16,General P√°nfilo Natera,32_16,1,0.635,-0.64488,17696.82613,22346,General P·nfilo Natera
2288,32,53,Villa Gonz√°lez Ortega,32_53,NA,0.673,-0.72226,10210.56025,12893,Villa Gonz·lez Ortega
2289,32,42,Sombrerete,32_42,1,0.679,-0.80049,48457.59407,61188,Sombrerete
2290,32,51,Villa de Cos,32_51,NA,0.644,-0.62656,27185.92353,34328,Villa de Cos
2291,32,13,General Enrique Estrada,32_13,NA,0.686,-0.99545,4667.729938,5894,General Enrique Estrada
2292,32,36,Ojocaliente,32_36,NA,0.676,-0.88343,32263.88152,40740,Ojocaliente
2293,32,25,Luis Moya,32_25,NA,0.649,-0.90397,9688.667808,12234,Luis Moya
2294,32,1,Apozol,32_1,NA,0.66,-0.92949,5000.347273,6314,Apozol
2295,32,6,Ca√±itas de Felipe Pescador,32_6,5,0.701,-0.91638,6524.843393,8239,CaÒitas de Felipe Pescador
2296,32,3,Atolinga,32_3,NA,0.658,-0.58788,2131.91873,2692,Atolinga
2297,32,32,Morelos,32_32,2,0.733,-1.38824,9101.835795,11493,Morelos
2298,32,41,El Salvador,32_41,1,0.621,-0.15999,2146.173758,2710,El Salvador
2299,32,5,Calera,32_5,1,0.689,-1.08195,31612.10993,39917,Calera
2300,32,24,Loreto,32_24,NA,0.713,-0.95894,38302.47004,48365,Loreto
2301,32,52,Villa Garc√≠a,32_52,NA,0.697,-0.78631,14468.06214,18269,Villa GarcÌa
2302,32,50,Vetagrande,32_50,1,0.676,-1.10842,7407.071277,9353,Vetagrande
2303,32,28,Mezquital del Oro,32_28,NA,0.656,-0.39836,2046.388558,2584,Mezquital del Oro
2304,32,40,Sain Alto,32_40,NA,0.641,-0.58089,17052.974,21533,Sain Alto
2305,32,34,Nochistl√°n de Mej√≠a,32_34,NA,0.697,-0.90171,22120.63669,27932,Nochistl·n de MejÌa
2306,32,15,El Plateado de Joaqu√≠n Amaro,32_15,NA,0.618,-0.41992,1274.241172,1609,El Plateado de JoaquÌn Amaro
2307,32,14,General Francisco R. Murgu√≠a,32_14,NA,0.662,-0.77083,17402.2222,21974,General Francisco R. MurguÌa
2308,32,47,Te√∫l de Gonz√°lez Ortega,32_47,NA,0.707,-0.89144,4360.454876,5506,Te˙l de Gonz·lez Ortega
2309,32,49,Valpara√≠so,32_49,NA,0.666,-0.48771,26390.01777,33323,ValparaÌso
2310,32,9,Chalchihuites,32_9,NA,0.662,-0.79425,8366.909873,10565,Chalchihuites
2311,32,18,Huanusco,32_18,NA,0.677,-0.85678,3410.119632,4306,Huanusco
2312,32,38,Pinos,32_38,2,0.648,-0.15854,55312.67896,69844,Pinos
2313,32,39,R√≠o Grande,32_39,6,0.711,-0.98721,49649.47285,62693,RÌo Grande
2314,32,11,Trinidad Garc√≠a de la Cadena,32_11,NA,0.674,-0.86023,2386.133407,3013,Trinidad GarcÌa de la Cadena
2315,32,17,Guadalupe,32_17,3,0.796,-1.53247,126704.2383,159991,Guadalupe
2316,32,44,Tabasco,32_44,NA,0.676,-0.83901,12398.70714,15656,Tabasco
2317,32,48,Tlaltenango de S√°nchez Rom√°n,32_48,3,0.682,-0.82304,20189.0803,25493,Tlaltenango de S·nchez Rom·n
2318,32,26,Mazapil,32_26,NA,0.643,-0.05382,14106.93474,17813,Mazapil
2319,32,21,Jim√©nez del Teul,32_21,NA,0.616,0.35501,3630.28063,4584,JimÈnez del Teul
2320,32,31,Monte Escobedo,32_31,NA,0.665,-0.68408,7071.286158,8929,Monte Escobedo
2321,32,10,Fresnillo,32_10,5,0.728,-1.06154,168794.5862,213139,Fresnillo
2322,32,46,Tepetongo,32_46,NA,0.643,-0.72819,5614.897397,7090,Tepetongo
2323,32,33,Moyahua de Estrada,32_33,NA,0.674,-0.90528,3613.649764,4563,Moyahua de Estrada
2324,32,55,Villanueva,32_55,NA,0.677,-0.83749,23279.25374,29395,Villanueva
2325,32,12,Genaro Codina,32_12,NA,0.629,-0.26078,6417.930678,8104,Genaro Codina
2326,32,20,Jerez,32_20,1,0.716,-1.12154,45624.01115,57610,Jerez
2327,32,4,Benito Ju√°rez,32_4,NA,0.669,-0.70548,3462.388071,4372,Benito Ju·rez
2328,32,57,Trancoso,32_57,NA,0.674,-0.72315,13410.81418,16934,Trancoso
2329,32,19,Jalpa,32_19,2,0.706,-1.06624,18655.87278,23557,Jalpa
2330,32,58,Santa Mar√≠a de la Paz,32_58,NA,0.669,-0.72049,2234.079768,2821,Santa MarÌa de la Paz
2331,15,1,Acambay de Ru√≠z Casta√±eda,15_1,1,0.622,0.31887,44987.9673,60918,Acambay
2332,15,2,Acolman,15_2,NA,0.74,-1.18213,100848.1375,136558,Acolman
2333,15,3,Aculco,15_3,NA,0.637,0.17769,33101.80338,44823,Aculco
2334,15,4,Almoloya de Alquisiras,15_4,NA,0.638,-0.00909,10971.16193,14856,Almoloya de Alquisiras
2335,15,5,Almoloya de Ju√°rez,15_5,NA,0.705,0.05331,109041.7994,147653,Almoloya de Ju·rez
2336,15,6,Almoloya del R√≠o,15_6,NA,0.733,-0.93121,8039.315343,10886,Almoloya del RÌo
2337,15,7,Amanalco,15_7,NA,0.602,0.46295,16888.02712,22868,Amanalco
2338,15,8,Amatepec,15_8,NA,0.639,0.28052,19447.66951,26334,Amatepec
2339,15,9,Amecameca,15_9,NA,0.706,-0.88831,35758.92782,48421,Amecameca
2340,15,10,Apaxco,15_10,NA,0.698,-0.93097,20324.26948,27521,Apaxco
2341,15,11,Atenco,15_11,NA,0.707,-0.97896,41535.47794,56243,Atenco
2342,15,12,Atizap√°n,15_12,NA,0.676,-0.77033,7605.815609,10299,Atizap·n
2343,15,13,Atizap√°n de Zaragoza,15_13,1,0.797,-1.48194,361818.67,489937,Atizap·n de Zaragoza
2344,15,14,Atlacomulco,15_14,2,0.716,-0.48033,69210.78039,93718,Atlacomulco
2345,15,15,Atlautla,15_15,NA,0.684,-0.34851,20429.13654,27663,Atlautla
2346,15,16,Axapusco,15_16,NA,0.665,-0.59501,18875.3317,25559,Axapusco
2347,15,17,Ayapango,15_17,NA,0.71,-0.91678,6546.067536,8864,Ayapango
2348,15,18,Calimaya,15_18,NA,0.712,-0.89499,34733.88926,47033,Calimaya
2349,15,19,Capulhuac,15_19,2,0.736,-0.97132,25183.6021,34101,Capulhuac
2350,15,20,Coacalco de Berrioz√°bal,15_20,NA,0.813,-1.75984,205350.3749,278064,Coacalco de Berrioz·bal
2351,15,22,Cocotitl√°n,15_22,NA,0.761,-1.16585,8966.871844,12142,Cocotitl·n
2352,15,23,Coyotepec,15_23,NA,0.712,-0.88113,28823.67057,39030,Coyotepec
2353,15,24,Cuautitl√°n,15_24,NA,0.803,-1.68431,103433.6274,140059,Cuautitl·n
2354,15,25,Chalco,15_25,4,0.702,-0.95631,229031.1287,310130,Chalco
2355,15,26,Chapa de Mota,15_26,NA,0.65,0.05656,20346.42449,27551,Chapa de Mota
2356,15,27,Chapultepec,15_27,NA,0.747,-1.34905,7145.72986,9676,Chapultepec
2357,15,28,Chiautla,15_28,NA,0.713,-1.06704,19342.06395,26191,Chiautla
2358,15,29,Chicoloapan,15_29,NA,0.75,-1.43285,129276.7103,175053,Chicoloapan
2359,15,30,Chiconcuac,15_30,NA,0.75,-1.09314,16851.8406,22819,Chiconcuac
2360,15,31,Chimalhuac√°n,15_31,3,0.692,-0.82922,453773.7856,614453,Chimalhuac·n
2361,15,32,Donato Guerra,15_32,NA,0.578,1.10993,24706.53085,33455,Donato Guerra
2362,15,33,Ecatepec de Morelos,15_33,4,0.752,-1.36873,1223035.68,1656107,Ecatepec de Morelos
2363,15,34,Ecatzingo,15_34,NA,0.642,-0.03563,6919.010238,9369,Ecatzingo
2364,15,35,Huehuetoca,15_35,NA,0.725,-1.4006,73867.0254,100023,Huehuetoca
2365,15,36,Hueypoxtla,15_36,1,0.66,-0.52064,29439.5799,39864,Hueypoxtla
2366,15,37,Huixquilucan,15_37,NA,0.773,-1.37281,178840.4261,242167,Huixquilucan
2367,15,38,Isidro Fabela,15_38,NA,0.687,-0.55844,7612.462112,10308,Isidro Fabela
2368,15,39,Ixtapaluca,15_39,4,0.762,-1.24488,345146.285,467361,Ixtapaluca
2369,15,40,Ixtapan de la Sal,15_40,NA,0.666,-0.4199,24770.04188,33541,Ixtapan de la Sal
2370,15,41,Ixtapan del Oro,15_41,NA,0.585,0.35368,4895.519145,6629,Ixtapan del Oro
2371,15,42,Ixtlahuaca,15_42,1,0.674,0.20427,104484.5134,141482,Ixtlahuaca
2372,15,43,Xalatlaco,15_43,NA,0.661,-0.431,19839.81322,26865,Xalatlaco
2373,15,44,Jaltenco,15_44,NA,0.761,-1.47777,19443.2385,26328,Jaltenco
2374,15,45,Jilotepec,15_45,NA,0.671,-0.29937,61853.10091,83755,Jilotepec
2375,15,46,Jilotzingo,15_46,NA,0.668,-0.80659,13270.85217,17970,Jilotzingo
2376,15,47,Jiquipilco,15_47,NA,0.637,0.17013,50979.42104,69031,Jiquipilco
2377,15,48,Jocotitl√°n,15_48,NA,0.715,-0.40119,45199.17842,61204,Jocotitl·n
2378,15,49,Joquicingo,15_49,NA,0.646,-0.38544,9482.345122,12840,Joquicingo
2379,15,50,Juchitepec,15_50,NA,0.669,-0.58628,17352.54387,23497,Juchitepec
2380,15,51,Lerma,15_51,1,0.716,-1.08321,99549.11528,134799,Lerma
2381,15,52,Malinalco,15_52,NA,0.631,-0.09264,18923.33422,25624,Malinalco
2382,15,53,Melchor Ocampo,15_53,NA,0.737,-1.21228,37102.26004,50240,Melchor Ocampo
2383,15,54,Metepec,15_54,NA,0.825,-1.60753,158158.7224,214162,Metepec
2384,15,55,Mexicaltzingo,15_55,NA,0.746,-0.99562,8649.316672,11712,Mexicaltzingo
2385,15,56,Morelos,15_56,NA,0.604,0.58488,20992.61234,28426,Morelos
2386,15,57,Naucalpan de Ju√°rez,15_57,3,0.775,-1.34676,615746.1241,833779,Naucalpan de Ju·rez
2387,15,59,Nextlalpan,15_59,NA,0.672,-0.95069,25385.21271,34374,Nextlalpan
2388,15,60,Nicol√°s Romero,15_60,1,0.743,-1.11785,270735.7233,366602,Nicol·s Romero
2389,15,61,Nopaltepec,15_61,NA,0.713,-0.86337,6568.961049,8895,Nopaltepec
2390,15,62,Ocoyoacac,15_62,NA,0.743,-1.06092,45643.01716,61805,Ocoyoacac
2391,15,63,Ocuilan,15_63,NA,0.616,-0.07308,23486.52819,31803,Ocuilan
2392,15,64,El Oro,15_64,NA,0.661,-0.00731,25438.38474,34446,El Oro
2393,15,65,Otumba,15_65,NA,0.708,-0.76807,25280.34566,34232,Otumba
2394,15,66,Otzoloapan,15_66,NA,0.604,-0.1102,3592.06594,4864,Otzoloapan
2395,15,68,Ozumba,15_68,NA,0.697,-0.59929,20092.38035,27207,Ozumba
2396,15,69,Papalotla,15_69,NA,0.75,-1.18486,3062.561154,4147,Papalotla
2397,15,70,La Paz,15_70,NA,0.731,-1.01325,187464.6338,253845,La Paz
2398,15,71,Polotitl√°n,15_71,NA,0.676,-0.82552,9601.982187,13002,Polotitl·n
2399,15,72,Ray√≥n,15_72,NA,0.732,-1.11098,9414.403086,12748,RayÛn
2400,15,73,San Antonio la Isla,15_73,NA,0.723,-1.27703,16359.26084,22152,San Antonio la Isla
2401,15,74,San Felipe del Progreso,15_74,NA,0.585,1.0062,89650.99443,121396,San Felipe del Progreso
2402,15,75,San Mart√≠n de las Pir√°mides,15_75,NA,0.698,-1.02908,18352.47341,24851,San MartÌn de las Pir·mides
2403,15,76,San Mateo Atenco,15_76,NA,0.728,-1.03127,53599.62045,72579,San Mateo Atenco
2404,15,77,San Sim√≥n de Guerrero,15_77,NA,0.656,-0.18784,4631.874502,6272,San SimÛn de Guerrero
2405,15,78,Santo Tom√°s,15_78,NA,0.627,-0.49883,6728.477135,9111,Santo Tom·s
2406,15,79,Soyaniquilpan de Ju√°rez,15_79,NA,0.672,-0.44928,8712.827707,11798,Soyaniquilpan de Ju·rez
2407,15,80,Sultepec,15_80,NA,0.559,0.81364,19059.9568,25809,Sultepec
2408,15,81,Tec√°mac,15_81,1,0.779,-1.52306,269241.7369,364579,Tec·mac
2409,15,82,Tejupilco,15_82,NA,0.654,-0.1233,52490.39286,71077,Tejupilco
2410,15,83,Temamatla,15_83,NA,0.736,-1.17929,8275.635471,11206,Temamatla
